num_commits,num_branches,num_packages,num_releases,num_stars,active_period
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.0
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
1,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.01
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.02
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.03
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.04
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.05
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.06
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.07
2,1,0,0,0,0.08
2,1,0,0,0,0.08
2,1,0,0,0,0.08
2,1,0,0,0,0.08
2,1,0,0,0,0.08
2,1,0,0,0,0.09
2,1,0,0,0,0.09
2,1,0,0,0,0.09
2,1,0,0,0,0.09
2,1,0,0,0,0.09
2,1,0,0,0,0.1
2,1,0,0,0,0.1
2,1,0,0,0,0.1
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.11
2,1,0,0,0,0.12
2,1,0,0,0,0.12
2,1,0,0,0,0.12
2,1,0,0,0,0.13
2,1,0,0,0,0.13
2,1,0,0,0,0.14
2,1,0,0,0,0.14
2,1,0,0,0,0.14
2,1,0,0,0,0.15
2,1,0,0,0,0.15
2,1,0,0,0,0.16
2,1,0,0,0,0.16
2,1,0,0,0,0.16
2,1,0,0,0,0.16
2,1,0,0,0,0.17
2,1,0,0,0,0.17
2,1,0,0,0,0.18
2,1,0,0,0,0.18
2,1,0,0,0,0.18
2,1,0,0,0,0.18
2,1,0,0,0,0.18
2,1,0,0,0,0.19
2,1,0,0,0,0.2
2,1,0,0,0,0.21
2,1,0,0,0,0.21
2,1,0,0,0,0.21
2,1,0,0,0,0.21
2,1,0,0,0,0.22
2,1,0,0,0,0.22
2,1,0,0,0,0.23
2,1,0,0,0,0.23
2,1,0,0,0,0.24
2,1,0,0,0,0.25
2,1,0,0,0,0.25
2,1,0,0,0,0.25
2,1,0,0,0,0.26
2,1,0,0,0,0.26
2,1,0,0,0,0.26
2,1,0,0,0,0.26
2,1,0,0,0,0.27
2,1,0,0,0,0.27
2,1,0,0,0,0.27
2,1,0,0,0,0.28
2,1,0,0,0,0.28
2,1,0,0,0,0.29
2,1,0,0,0,0.29
2,1,0,0,0,0.31
2,1,0,0,0,0.32
2,1,0,0,0,0.33
2,1,0,0,0,0.33
2,1,0,0,0,0.34
2,1,0,0,0,0.35
2,1,0,0,0,0.37
2,1,0,0,0,0.38
2,1,0,0,0,0.38
2,1,0,0,0,0.4
2,1,0,0,0,0.46
2,1,0,0,0,0.46
2,1,0,0,0,0.46
2,1,0,0,0,0.49
2,1,0,0,0,0.49
2,1,0,0,0,0.49
2,1,0,0,0,0.5
2,1,0,0,0,0.5
2,1,0,0,0,0.5
2,1,0,0,0,0.51
2,1,0,0,0,0.51
2,1,0,0,0,0.51
2,1,0,0,0,0.52
2,1,0,0,0,0.52
2,1,0,0,0,0.53
2,1,0,0,0,0.53
2,1,0,0,0,0.53
2,1,0,0,0,0.54
2,1,0,0,0,0.54
2,1,0,0,0,0.6
2,1,0,0,0,0.62
3,1,0,0,0,0.62
3,1,0,0,0,0.62
3,1,0,0,0,0.63
3,1,0,0,0,0.63
3,1,0,0,0,0.64
3,1,0,0,0,0.64
3,1,0,0,0,0.65
3,1,0,0,0,0.67
3,1,0,0,0,0.7
3,1,0,0,0,0.7
3,1,0,0,0,0.71
3,1,0,0,0,0.71
3,1,0,0,0,0.72
3,1,0,0,0,0.73
3,1,0,0,0,0.74
3,1,0,0,0,0.77
3,1,0,0,0,0.78
3,1,0,0,0,0.78
3,1,0,0,0,0.78
3,1,0,0,0,0.8
3,1,0,0,0,0.81
3,1,0,0,0,0.81
3,1,0,0,0,0.81
3,1,0,0,0,0.82
3,1,0,0,0,0.84
3,1,0,0,0,0.84
3,1,0,0,0,0.85
3,1,0,0,0,0.85
3,1,0,0,0,0.87
3,1,0,0,0,0.87
3,1,0,0,0,0.88
3,1,0,0,0,0.88
3,1,0,0,0,0.89
3,1,0,0,0,0.89
3,1,0,0,0,0.89
3,1,0,0,0,0.89
3,1,0,0,0,0.9
3,1,0,0,0,0.91
3,1,0,0,0,0.92
3,1,0,0,0,0.93
3,1,0,0,0,0.95
3,1,0,0,0,0.96
3,1,0,0,0,0.96
3,1,0,0,0,0.97
3,1,0,0,0,0.98
3,1,0,0,0,0.98
3,1,0,0,0,0.98
3,1,0,0,0,0.98
3,1,0,0,0,0.98
3,1,0,0,0,0.99
3,1,0,0,0,0.99
3,1,0,0,0,1.0
3,1,0,0,0,1.0
3,1,0,0,0,1.01
3,1,0,0,0,1.01
3,1,0,0,0,1.01
3,1,0,0,0,1.01
3,1,0,0,0,1.04
3,1,0,0,0,1.04
3,1,0,0,0,1.05
3,1,0,0,0,1.06
3,1,0,0,0,1.06
3,1,0,0,0,1.06
3,1,0,0,0,1.06
3,1,0,0,0,1.07
3,1,0,0,0,1.07
3,1,0,0,0,1.08
3,1,0,0,0,1.08
3,1,0,0,0,1.09
3,1,0,0,0,1.1
3,1,0,0,0,1.12
3,1,0,0,0,1.12
3,1,0,0,0,1.14
3,1,0,0,0,1.14
3,1,0,0,0,1.14
3,1,0,0,0,1.15
3,1,0,0,0,1.16
3,1,0,0,0,1.16
3,1,0,0,0,1.17
3,1,0,0,0,1.2
3,1,0,0,0,1.2
3,1,0,0,0,1.21
3,1,0,0,0,1.22
3,1,0,0,0,1.22
3,1,0,0,0,1.26
3,1,0,0,0,1.28
3,1,0,0,0,1.29
3,1,0,0,0,1.3
3,1,0,0,0,1.32
3,1,0,0,0,1.35
3,1,0,0,0,1.36
3,1,0,0,0,1.41
3,1,0,0,0,1.42
3,1,0,0,0,1.44
3,1,0,0,0,1.48
3,1,0,0,0,1.49
3,1,0,0,0,1.52
3,1,0,0,0,1.53
3,1,0,0,0,1.55
3,1,0,0,0,1.55
3,1,0,0,0,1.57
3,1,0,0,0,1.58
3,1,0,0,0,1.61
3,1,0,0,0,1.62
3,1,0,0,0,1.66
3,1,0,0,0,1.71
3,1,0,0,0,1.74
3,1,0,0,0,1.75
3,1,0,0,0,1.76
3,1,0,0,0,1.81
3,1,0,0,0,1.83
3,1,0,0,0,1.84
3,1,0,0,0,1.89
3,1,0,0,0,1.89
3,1,0,0,0,1.92
3,1,0,0,0,1.92
3,1,0,0,0,1.93
3,1,0,0,0,1.94
3,1,0,0,0,1.97
3,1,0,0,0,2.0
3,1,0,0,0,2.02
3,1,0,0,0,2.03
3,1,0,0,0,2.05
3,1,0,0,0,2.07
3,1,0,0,0,2.07
3,1,0,0,0,2.08
3,1,0,0,0,2.09
3,1,0,0,0,2.12
3,1,0,0,0,2.14
3,1,0,0,0,2.16
3,1,0,0,0,2.17
3,1,0,0,0,2.24
3,1,0,0,0,2.26
3,1,0,0,0,2.28
3,1,0,0,0,2.34
3,1,0,0,0,2.39
3,1,0,0,0,2.46
3,1,0,0,0,2.49
3,1,0,0,0,2.5
3,1,0,0,0,2.65
3,1,0,0,0,2.66
3,1,0,0,0,2.71
3,1,0,0,0,2.72
3,1,0,0,0,2.76
3,1,0,0,0,2.81
3,1,0,0,0,2.82
3,1,0,0,0,2.84
3,1,0,0,0,2.85
3,1,0,0,0,2.86
3,1,0,0,0,2.88
3,1,0,0,0,2.88
3,1,0,0,0,2.98
3,1,0,0,0,2.99
3,1,0,0,0,3.01
3,1,0,0,0,3.02
3,1,0,0,0,3.05
3,1,0,0,0,3.05
3,1,0,0,0,3.08
3,1,0,0,0,3.09
3,1,0,0,0,3.14
3,1,0,0,0,3.18
3,1,0,0,0,3.2
3,1,0,0,0,3.2
3,1,0,0,0,3.23
3,1,0,0,0,3.28
3,1,0,0,0,3.28
3,1,0,0,0,3.3
3,1,0,0,0,3.38
3,1,0,0,0,3.39
3,1,0,0,0,3.4
3,1,0,0,0,3.45
3,1,0,0,0,3.49
3,1,0,0,0,3.51
3,1,0,0,0,3.51
3,1,0,0,0,3.52
3,1,0,0,0,3.61
3,1,0,0,0,3.68
3,1,0,0,0,3.69
3,1,0,0,0,3.7
3,1,0,0,0,3.73
3,1,0,0,0,3.73
3,1,0,0,0,3.82
3,1,0,0,0,3.83
3,1,0,0,0,3.87
3,1,0,0,0,3.92
3,1,0,0,0,3.92
3,1,0,0,0,3.93
3,1,0,0,0,3.94
3,1,0,0,0,4.01
3,1,0,0,0,4.02
3,1,0,0,0,4.02
3,1,0,0,0,4.03
3,1,0,0,0,4.04
3,1,0,0,0,4.08
3,1,0,0,0,4.1
3,1,0,0,0,4.11
3,1,0,0,0,4.21
3,1,0,0,0,4.23
3,1,0,0,0,4.26
3,1,0,0,0,4.29
3,1,0,0,0,4.37
3,1,0,0,0,4.41
3,1,0,0,0,4.5
3,1,0,0,0,4.5
3,1,0,0,0,4.66
3,1,0,0,0,4.66
3,1,0,0,0,4.67
3,1,0,0,0,4.68
3,1,0,0,0,4.69
3,1,0,0,0,4.77
3,1,0,0,0,4.8
3,1,0,0,0,4.82
3,1,0,0,0,4.84
3,1,0,0,0,4.87
3,1,0,0,0,4.9
3,1,0,0,0,4.91
3,1,0,0,0,4.92
3,1,0,0,0,4.93
3,1,0,0,0,5.01
3,1,0,0,0,5.03
3,1,0,0,0,5.06
3,1,0,0,0,5.08
3,1,0,0,0,5.11
4,1,0,0,0,5.21
4,1,0,0,0,5.22
4,1,0,0,0,5.23
4,1,0,0,0,5.25
4,1,0,0,0,5.31
4,1,0,0,0,5.32
4,1,0,0,0,5.34
4,1,0,0,0,5.34
4,1,0,0,0,5.38
4,1,0,0,0,5.42
4,1,0,0,0,5.42
4,1,0,0,0,5.43
4,1,0,0,0,5.44
4,1,0,0,0,5.49
4,1,0,0,0,5.6
4,1,0,0,0,5.7
4,1,0,0,0,5.77
4,1,0,0,0,5.82
4,1,0,0,0,5.82
4,1,0,0,0,5.83
4,1,0,0,0,5.84
4,1,0,0,0,5.87
4,1,0,0,0,5.92
4,1,0,0,0,5.96
4,1,0,0,0,5.96
4,1,0,0,0,5.97
4,1,0,0,0,6.0
4,1,0,0,0,6.0
4,1,0,0,0,6.0
4,1,0,0,0,6.02
4,1,0,0,0,6.04
4,1,0,0,0,6.07
4,1,0,0,0,6.14
4,1,0,0,0,6.2
4,1,0,0,0,6.22
4,1,0,0,0,6.27
4,1,0,0,0,6.29
4,1,0,0,0,6.31
4,1,0,0,0,6.37
4,1,0,0,0,6.4
4,1,0,0,0,6.45
4,1,0,0,0,6.49
4,1,0,0,0,6.64
4,1,0,0,0,6.78
4,1,0,0,0,6.81
4,1,0,0,0,6.81
4,1,0,0,0,6.84
4,1,0,0,0,6.88
4,1,0,0,0,6.91
4,1,0,0,0,6.92
4,1,0,0,0,6.92
4,1,0,0,0,6.93
4,1,0,0,0,6.99
4,1,0,0,0,6.99
4,1,0,0,0,7.02
4,1,0,0,0,7.04
4,1,0,0,0,7.05
4,1,0,0,0,7.08
4,1,0,0,0,7.17
4,1,0,0,0,7.18
4,1,0,0,0,7.29
4,1,0,0,0,7.31
4,1,0,0,0,7.35
4,1,0,0,0,7.4
4,1,0,0,0,7.51
4,1,0,0,0,7.73
4,1,0,0,0,7.73
4,1,0,0,0,7.78
4,1,0,0,0,7.83
4,1,0,0,0,7.86
4,1,0,0,0,7.9
4,1,0,0,0,7.91
4,1,0,0,0,7.93
4,1,0,0,0,8.0
4,1,0,0,0,8.07
4,1,0,0,0,8.07
4,1,0,0,0,8.07
4,1,0,0,0,8.19
4,1,0,0,0,8.21
4,1,0,0,0,8.28
4,1,0,0,0,8.32
4,1,0,0,0,8.33
4,1,0,0,0,8.4
4,1,0,0,0,8.43
4,1,0,0,0,8.53
4,1,0,0,0,8.54
4,1,0,0,0,8.62
4,1,0,0,0,8.71
4,1,0,0,0,8.82
4,1,0,0,0,8.88
4,1,0,0,0,8.92
4,1,0,0,0,8.94
4,1,0,0,0,8.99
4,1,0,0,0,9.02
4,1,0,0,0,9.03
4,1,0,0,0,9.12
4,1,0,0,0,9.23
4,1,0,0,0,9.26
4,1,0,0,0,9.27
4,1,0,0,0,9.27
4,1,0,0,0,9.29
4,1,0,0,0,9.44
4,1,0,0,0,9.55
4,1,0,0,0,9.63
4,1,0,0,0,9.65
4,1,0,0,0,9.69
4,1,0,0,0,9.73
4,1,0,0,0,9.77
4,1,0,0,0,9.8
4,1,0,0,0,9.84
4,1,0,0,0,9.94
4,1,0,0,0,9.95
4,1,0,0,0,10.02
4,1,0,0,0,10.03
4,1,0,0,0,10.12
4,1,0,0,0,10.13
4,1,0,0,0,10.19
4,1,0,0,0,10.57
4,1,0,0,0,10.74
4,1,0,0,0,10.77
4,1,0,0,0,10.84
4,1,0,0,0,10.87
4,1,0,0,0,10.9
4,1,0,0,0,10.91
4,1,0,0,0,10.94
4,1,0,0,0,10.99
4,1,0,0,0,11.03
4,1,0,0,0,11.07
4,1,0,0,0,11.12
4,1,0,0,0,11.15
4,1,0,0,0,11.42
4,1,0,0,0,11.45
4,1,0,0,0,11.65
4,1,0,0,0,11.69
4,1,0,0,0,11.93
4,1,0,0,0,11.95
4,1,0,0,0,11.97
4,1,0,0,0,12.03
4,1,0,0,0,12.11
4,1,0,0,0,12.17
4,1,0,0,0,12.2
4,1,0,0,0,12.21
4,1,0,0,0,12.25
4,1,0,0,0,12.32
4,1,0,0,0,12.35
4,1,0,0,0,12.49
4,1,0,0,0,12.83
4,1,0,0,0,12.84
4,1,0,0,0,12.84
4,1,0,0,0,12.89
4,1,0,0,0,12.93
4,1,0,0,0,12.97
4,1,0,0,0,13.06
4,1,0,0,0,13.12
4,1,0,0,0,13.12
4,1,0,0,0,13.12
4,1,0,0,0,13.3
4,1,0,0,0,13.36
4,1,0,0,0,13.41
4,1,0,0,0,13.46
4,1,0,0,0,13.46
4,1,0,0,0,13.52
4,1,0,0,0,13.63
4,1,0,0,0,13.68
4,1,0,0,0,13.7
4,1,0,0,0,13.73
4,1,0,0,0,13.9
4,1,0,0,0,13.9
4,1,0,0,0,13.9
4,1,0,0,0,13.96
4,1,0,0,0,13.99
4,1,0,0,0,14.0
4,1,0,0,0,14.03
4,1,0,0,0,14.07
4,1,0,0,0,14.07
4,1,0,0,0,14.08
4,1,0,0,0,14.23
4,1,0,0,0,14.23
4,1,0,0,0,14.26
4,1,0,0,0,14.27
4,1,0,0,0,14.33
4,1,0,0,0,14.39
4,1,0,0,0,14.49
4,1,0,0,0,14.69
4,1,0,0,0,14.75
4,1,0,0,0,14.81
4,1,0,0,0,14.88
4,1,0,0,0,14.9
4,1,0,0,0,14.91
4,1,0,0,0,15.08
4,1,0,0,0,15.15
4,1,0,0,0,15.29
4,1,0,0,0,15.3
4,1,0,0,0,15.45
4,1,0,0,0,15.51
4,1,0,0,0,15.57
4,1,0,0,0,15.82
4,1,0,0,0,15.85
4,1,0,0,0,15.88
4,1,0,0,0,15.93
4,1,0,0,0,15.94
4,1,0,0,0,15.96
4,1,0,0,0,16.19
4,1,0,0,0,16.2
4,1,0,0,0,16.4
4,1,0,0,0,16.47
4,1,0,0,0,16.69
4,1,0,0,0,16.79
4,1,0,0,0,16.83
4,1,0,0,0,16.84
4,1,0,0,0,16.93
4,1,0,0,0,16.94
5,1,0,0,0,17.01
5,1,0,0,0,17.02
5,1,0,0,0,17.04
5,1,0,0,0,17.18
5,1,0,0,0,17.19
5,1,0,0,0,17.34
5,1,0,0,0,17.38
5,1,0,0,0,17.42
5,1,0,0,0,17.45
5,1,0,0,0,17.5
5,1,0,0,0,17.51
5,1,0,0,0,17.6
5,1,0,0,0,17.71
5,1,0,0,0,17.8
5,1,0,0,0,17.98
5,1,0,0,0,18.4
5,1,0,0,0,18.45
5,1,0,0,0,18.5
5,1,0,0,0,18.64
5,1,0,0,0,18.71
5,1,0,0,0,18.74
5,1,0,0,0,18.86
5,1,0,0,0,18.96
5,1,0,0,0,19.03
5,1,0,0,0,19.08
5,1,0,0,0,19.35
5,1,0,0,0,19.81
5,1,0,0,0,20.02
5,1,0,0,0,20.04
5,1,0,0,0,20.11
5,1,0,0,0,20.48
5,1,0,0,0,20.72
5,1,0,0,0,20.85
5,1,0,0,0,20.93
5,1,0,0,0,21.02
5,1,0,0,0,21.06
5,1,0,0,0,21.1
5,1,0,0,0,21.29
5,1,0,0,0,21.41
5,1,0,0,0,21.44
5,1,0,0,0,21.52
5,1,0,0,0,21.81
5,1,0,0,0,21.96
5,1,0,0,0,22.18
5,1,0,0,0,22.65
5,1,0,0,0,22.74
5,1,0,0,0,22.77
5,1,0,0,0,22.78
5,1,0,0,0,22.83
5,1,0,0,0,23.36
5,1,0,0,0,23.72
5,1,0,0,0,23.72
5,1,0,0,0,23.86
5,1,0,0,0,23.99
5,1,0,0,0,23.99
5,1,0,0,0,24.02
5,1,0,0,0,24.03
5,1,0,0,0,24.23
5,1,0,0,0,24.4
5,1,0,0,0,24.63
5,1,0,0,0,24.93
5,1,0,0,0,25.16
5,1,0,0,0,25.23
5,1,0,0,0,25.28
5,1,0,0,0,25.34
5,1,0,0,0,25.58
5,1,0,0,0,25.63
5,1,0,0,0,25.63
5,1,0,0,0,25.87
